Word,type,source
鷓鴣,,eHowNet-animate
鳴禽,,eHowNet-animate
天堂鳥,,eHowNet-animate
寒鴉,,eHowNet-animate
慈烏,,eHowNet-animate
烏,,eHowNet-animate
烏鴉,,eHowNet-animate
老鴉,,eHowNet-animate
鴉,,eHowNet-animate
乳鴿,,eHowNet-animate
信鴿,,eHowNet-animate
傳信鴿,,eHowNet-animate
傳書鴿,,eHowNet-animate
和平鴿,,eHowNet-animate
家鴿,,eHowNet-animate
斑鳩,,eHowNet-animate
班鳩,,eHowNet-animate
軍鴿,,eHowNet-animate
野鴿,,eHowNet-animate
雉鳩,,eHowNet-animate
風信鴿,,eHowNet-animate
鳩,,eHowNet-animate
鴿,,eHowNet-animate
鴿子,,eHowNet-animate
鵯鵊,,eHowNet-animate
喜鵲,,eHowNet-animate
山鵲,,eHowNet-animate
藍鵲,,eHowNet-animate
鵲,,eHowNet-animate
鷽,,eHowNet-animate
丹頂鶴,,eHowNet-animate
仙鶴,,eHowNet-animate
千鳥,,eHowNet-animate
紅鶴,,eHowNet-animate
野鶴,,eHowNet-animate
鶴,,eHowNet-animate
鶴頂紅,,eHowNet-animate
鸛雀,,eHowNet-animate
白鶺鴒,,eHowNet-animate
鴒,,eHowNet-animate
鶺,,eHowNet-animate
鶺鴒,,eHowNet-animate
大鵬鳥,,eHowNet-animate
鯤鵬,,eHowNet-animate
鵬,,eHowNet-animate
鵬鳥,,eHowNet-animate
天鵝,,eHowNet-animate
白鵠,,eHowNet-animate
鴻鵠,,eHowNet-animate
鵠,,eHowNet-animate
翠鳥,,eHowNet-animate
翡,,eHowNet-animate
雎鳩,,eHowNet-animate
魚狗,,eHowNet-animate
烤鴨,,eHowNet-animate
野鴨,,eHowNet-animate
鳧,,eHowNet-animate
鴛,,eHowNet-animate
土番鴨,,eHowNet-animate
板鴨,,eHowNet-animate
水鴨,,eHowNet-animate
番鴨,,eHowNet-animate
菜鴨,,eHowNet-animate
鴛鴦,,eHowNet-animate
鴨,,eHowNet-animate
鴨子,,eHowNet-animate
提壺,,eHowNet-animate
鵜鶘,,eHowNet-animate
鶘,,eHowNet-animate
白鵝,,eHowNet-animate
鵝群,,eHowNet-animate
塘鵝,,eHowNet-animate
鵝,,eHowNet-animate
夜鷺,,eHowNet-animate
牛背鷺,,eHowNet-animate
琵鷺,,eHowNet-animate
鷺,,eHowNet-animate
鷺鷥,,eHowNet-animate
鸛,,eHowNet-animate
鸛鳥,,eHowNet-animate
兀鷹,,eHowNet-animate
夜鶚,,eHowNet-animate
松雀鷹,,eHowNet-animate
林鵰,,eHowNet-animate
獵鷹,,eHowNet-animate
神鷹,,eHowNet-animate
紅隼,,eHowNet-animate
老鷹,,eHowNet-animate
蒼鷹,,eHowNet-animate
赤腹鷹,,eHowNet-animate
雀鷹,,eHowNet-animate
雄鷹,,eHowNet-animate
飛鷹,,eHowNet-animate
騺鷹,,eHowNet-animate
鳶,,eHowNet-animate
鶚,,eHowNet-animate
鷂,,eHowNet-animate
鷂子,,eHowNet-animate
鷙鷹,,eHowNet-animate
鷹,,eHowNet-animate
黑鷹,,eHowNet-animate
企鵝,,eHowNet-animate
駝鳥,,eHowNet-animate
鴕,,eHowNet-animate
鴕鳥,,eHowNet-animate
公雞,,eHowNet-animate
雄雞,,eHowNet-animate
母雞,,eHowNet-animate
草雞,,eHowNet-animate
九官鳥,,eHowNet-animate
八哥,,eHowNet-animate
八哥兒,,eHowNet-animate
十姊妹,,eHowNet-animate
朱雀,,eHowNet-animate
烏頭翁,,eHowNet-animate
白頭翁,,eHowNet-animate
頰白鳥,,eHowNet-animate
駒鳥,,eHowNet-animate
家雀,,eHowNet-animate
山雀,,eHowNet-animate
懸巢鳥,,eHowNet-animate
文鳥,,eHowNet-animate
燕雀,,eHowNet-animate
琴鳥,,eHowNet-animate
畫眉,,eHowNet-animate
畫眉鳥,,eHowNet-animate
百靈,,eHowNet-animate
百靈鳥,,eHowNet-animate
知更鳥,,eHowNet-animate
藪鳥,,eHowNet-animate
雀,,eHowNet-animate
雲雀,,eHowNet-animate
鴝,,eHowNet-animate
鴝鵒,,eHowNet-animate
鴳,,eHowNet-animate
鶇,,eHowNet-animate
鷦,,eHowNet-animate
麻雀,,eHowNet-animate
黃雀,,eHowNet-animate
黃鳥,,eHowNet-animate
夜鶯,,eHowNet-animate
朱鸝,,eHowNet-animate
柳鶯,,eHowNet-animate
野鶯,,eHowNet-animate
雛鶯,,eHowNet-animate
鶯,,eHowNet-animate
鷦鶯,,eHowNet-animate
鸝,,eHowNet-animate
黃鶯,,eHowNet-animate
黃鸝,,eHowNet-animate
鸚鵡,,eHowNet-animate
母鴨,,eHowNet-animate
鴦,,eHowNet-animate
大雁,,eHowNet-animate
寒雁,,eHowNet-animate
落雁,,eHowNet-animate
雁,,eHowNet-animate
雁子,,eHowNet-animate
雁鴨,,eHowNet-animate
雁鴨科,,eHowNet-animate
鳴雁,,eHowNet-animate
鴻,,eHowNet-animate
鴻雁,,eHowNet-animate
白鷺,,eHowNet-animate
白鷺鷥,,eHowNet-animate
綠繡眼,,eHowNet-animate
青雀,,eHowNet-animate
金絲雀,,eHowNet-animate
金絲鳥,,eHowNet-animate
金翅雀,,eHowNet-animate
乳燕,,eHowNet-animate
家燕,,eHowNet-animate
小燕子,,eHowNet-animate
洋燕,,eHowNet-animate
海燕,,eHowNet-animate
燕,,eHowNet-animate
燕兒,,eHowNet-animate
燕子,,eHowNet-animate
白腰雨燕,,eHowNet-animate
蜂鳥,,eHowNet-animate
雨燕,,eHowNet-animate
飛燕,,eHowNet-animate
中餐,,eHowNet-animate
午時茶,,eHowNet-animate
外賣,,eHowNet-animate
套餐,,eHowNet-animate
年貨,,eHowNet-animate
廩膳,,eHowNet-animate
殘席,,eHowNet-animate
營養品,,eHowNet-animate
牲品,,eHowNet-animate
白食,,eHowNet-animate
耶誕餐,,eHowNet-animate
葡萄糖,,eHowNet-animate
藥膳,,eHowNet-animate
蜂皇漿,,eHowNet-animate
蜂膠,,eHowNet-animate
血糖,,eHowNet-animate
補品,,eHowNet-animate
西餐,,eHowNet-animate
豬血,,eHowNet-animate
醍醐,,eHowNet-animate
食材,,eHowNet-animate
伙食,,eHowNet-animate
吃食,,eHowNet-animate
客飯,,eHowNet-animate
料理,,eHowNet-animate
水米,,eHowNet-animate
燕食,,eHowNet-animate
盤中飧,,eHowNet-animate
簞食壺漿,,eHowNet-animate
糧食,,eHowNet-animate
肴饌,,eHowNet-animate
膳羞,,eHowNet-animate
膳食,,eHowNet-animate
茶食,,eHowNet-animate
茶飯,,eHowNet-animate
酒食,,eHowNet-animate
酒飯,,eHowNet-animate
食,,eHowNet-animate
食物,,eHowNet-animate
飯菜,,eHowNet-animate
飲食,,eHowNet-animate
餐食,,eHowNet-animate
餐點,,eHowNet-animate
饌,,eHowNet-animate
冷飲,,eHowNet-animate
氣泡水,,eHowNet-animate
熱飲,,eHowNet-animate
礦泉水,,eHowNet-animate
米漿,,eHowNet-animate
養樂多,,eHowNet-animate
汁,,eHowNet-animate
茶酒,,eHowNet-animate
飲品,,eHowNet-animate
飲料,,eHowNet-animate
飲料水,,eHowNet-animate
乳製品,,eHowNet-animate
便當,,eHowNet-animate
南北貨,,eHowNet-animate
嗟來食,,eHowNet-animate
囤糧,,eHowNet-animate
炮食,,eHowNet-animate
熟食,,eHowNet-animate
熱食,,eHowNet-animate
眷糧,,eHowNet-animate
積糧,,eHowNet-animate
納豆,,eHowNet-animate
給糧,,eHowNet-animate
罐頭,,eHowNet-animate
罐頭食品,,eHowNet-animate
脯醢,,eHowNet-animate
蒸食,,eHowNet-animate
蛋品,,eHowNet-animate
賑糧,,eHowNet-animate
鄉味,,eHowNet-animate
釀造品,,eHowNet-animate
野食,,eHowNet-animate
雜糧,,eHowNet-animate
食塊,,eHowNet-animate
餘糧,,eHowNet-animate
餱,,eHowNet-animate
鮓,,eHowNet-animate
鮮貨,,eHowNet-animate
田糧,,eHowNet-animate
糧,,eHowNet-animate
膳,,eHowNet-animate
食品,,eHowNet-animate
食糧,,eHowNet-animate
饔,,eHowNet-animate
供品,,eHowNet-animate
齋供,,eHowNet-animate
宵夜,,eHowNet-animate
消夜,,eHowNet-animate
惡食,,eHowNet-animate
淡飯,,eHowNet-animate
粗糧,,eHowNet-animate
粗茶淡飯,,eHowNet-animate
草具,,eHowNet-animate
薄具,,eHowNet-animate
三餐,,eHowNet-animate
正餐,,eHowNet-animate
礦物質,,eHowNet-animate
鐵質,,eHowNet-animate
營養,,eHowNet-animate
營養素,,eHowNet-animate
養分,,eHowNet-animate
養料,,eHowNet-animate
便飯,,eHowNet-animate
便餐,,eHowNet-animate
家常便飯,,eHowNet-animate
簡餐,,eHowNet-animate
三鮮,,eHowNet-animate
佳餚美酒,,eHowNet-animate
八珍,,eHowNet-animate
好料,,eHowNet-animate
山珍,,eHowNet-animate
山珍海味,,eHowNet-animate
旨酒佳肴,,eHowNet-animate
海味山珍,,eHowNet-animate
炊金饌玉,,eHowNet-animate
玉食,,eHowNet-animate
珍味,,eHowNet-animate
珍饈,,eHowNet-animate
甘旨,,eHowNet-animate
粱肉,,eHowNet-animate
美味,,eHowNet-animate
美食,,eHowNet-animate
肥甘,,eHowNet-animate
自助餐,,eHowNet-animate
糧秣,,eHowNet-animate
糧草,,eHowNet-animate
糧餉,,eHowNet-animate
軍糧,,eHowNet-animate
快餐,,eHowNet-animate
方便麵,,eHowNet-animate
泡麵,,eHowNet-animate
生力麵,,eHowNet-animate
速食,,eHowNet-animate
速食麵,,eHowNet-animate
狗食,,eHowNet-animate
白魚粉,,eHowNet-animate
飼料,,eHowNet-animate
煉乳,,eHowNet-animate
酪漿,,eHowNet-animate
乳品,,eHowNet-animate
乳類,,eHowNet-animate
奶品,,eHowNet-animate
奶昔,,eHowNet-animate
牛乳,,eHowNet-animate
牛奶,,eHowNet-animate
鮮乳,,eHowNet-animate
鮮奶,,eHowNet-animate
可可,,eHowNet-animate
咖啡,,eHowNet-animate
原汁,,eHowNet-animate
橘子汁,,eHowNet-animate
橙汁,,eHowNet-animate
烏梅汁,,eHowNet-animate
籚筍汁,,eHowNet-animate
葡萄汁,,eHowNet-animate
蔗漿,,eHowNet-animate
蘆薈露,,eHowNet-animate
蘋果汁,,eHowNet-animate
果子露,,eHowNet-animate
果汁,,eHowNet-animate
水果汁,,eHowNet-animate
可口可樂,,eHowNet-animate
百事可樂,,eHowNet-animate
可樂,,eHowNet-animate
汽水,,eHowNet-animate
沙士,,eHowNet-animate
蘇打,,eHowNet-animate
西打,,eHowNet-animate
佳茗,,eHowNet-animate
奶茶,,eHowNet-animate
廣東茶,,eHowNet-animate
拉茶,,eHowNet-animate
春茶,,eHowNet-animate
杏仁茶,,eHowNet-animate
武夷茶,,eHowNet-animate
泡沫紅茶,,eHowNet-animate
涼茶,,eHowNet-animate
滇茶,,eHowNet-animate
濃茶,,eHowNet-animate
玉露,,eHowNet-animate
神麴茶,,eHowNet-animate
紅茶,,eHowNet-animate
藥茶,,eHowNet-animate
青草茶,,eHowNet-animate
香片,,eHowNet-animate
凍頂烏龍茶,,eHowNet-animate
包種茶,,eHowNet-animate
普洱茶,,eHowNet-animate
烏龍茶,,eHowNet-animate
煎茶,,eHowNet-animate
白茶,,eHowNet-animate
花茶,,eHowNet-animate
苦茶,,eHowNet-animate
茗,,eHowNet-animate
茗茶,,eHowNet-animate
茶,,eHowNet-animate
茶水,,eHowNet-animate
茶湯,,eHowNet-animate
鐵觀音,,eHowNet-animate
香茶,,eHowNet-animate
龍鬚茶,,eHowNet-animate
豆乳,,eHowNet-animate
豆奶,,eHowNet-animate
豆漿,,eHowNet-animate
乳酒,,eHowNet-animate
交杯酒,,eHowNet-animate
劣酒,,eHowNet-animate
名酒,,eHowNet-animate
悶酒,,eHowNet-animate
料理酒,,eHowNet-animate
果酒,,eHowNet-animate
櫻桃酒,,eHowNet-animate
洋酒,,eHowNet-animate
淡酒,,eHowNet-animate
濁酒,,eHowNet-animate
私酒,,eHowNet-animate
紅酒,,eHowNet-animate
紅露酒,,eHowNet-animate
紹興酒,,eHowNet-animate
花酒,,eHowNet-animate
蒸餾酒,,eHowNet-animate
蘋果酒,,eHowNet-animate
虎骨酒,,eHowNet-animate
蛋酒,,eHowNet-animate
酒類,,eHowNet-animate
酤,,eHowNet-animate
醅,,eHowNet-animate
雄黃酒,,eHowNet-animate
雞尾酒,,eHowNet-animate
香酒,,eHowNet-animate
鬯,,eHowNet-animate
麥酒,,eHowNet-animate
壺中物,,eHowNet-animate
女兒紅,,eHowNet-animate
搾渣,,eHowNet-animate
杜康,,eHowNet-animate
杜松子酒,,eHowNet-animate
杯中物,,eHowNet-animate
梨酒,,eHowNet-animate
水酒,,eHowNet-animate
琴酒,,eHowNet-animate
白蘭地,,eHowNet-animate
福壽酒,,eHowNet-animate
竹葉青,,eHowNet-animate
酒,,eHowNet-animate
醇醨,,eHowNet-animate
醞,,eHowNet-animate
釀,,eHowNet-animate
雪利酒,,eHowNet-animate
黃湯,,eHowNet-animate
黃酒,,eHowNet-animate
副食,,eHowNet-animate
副食品,,eHowNet-animate
囚糧,,eHowNet-animate
牢飯,,eHowNet-animate
北貨,,eHowNet-animate
山貨,,eHowNet-animate
時羞,,eHowNet-animate
時鮮,,eHowNet-animate
鮮味,,eHowNet-animate
鮮食,,eHowNet-animate
主食,,eHowNet-animate
孟婆湯,,eHowNet-animate
杯湯,,eHowNet-animate
汆湯,,eHowNet-animate
清湯,,eHowNet-animate
濃湯,,eHowNet-animate
熱湯,,eHowNet-animate
牛肉湯,,eHowNet-animate
米湯,,eHowNet-animate
羹,,eHowNet-animate
薑湯,,eHowNet-animate
酒湯,,eHowNet-animate
酸辣湯,,eHowNet-animate
雞湯,,eHowNet-animate
湯,,eHowNet-animate
湯水,,eHowNet-animate
羅宋湯,,eHowNet-animate
羹湯,,eHowNet-animate
乾肉片,,eHowNet-animate
涮羊肉,,eHowNet-animate
熟肉,,eHowNet-animate
燻肉,,eHowNet-animate
生肉,,eHowNet-animate
瘦肉,,eHowNet-animate
白肉,,eHowNet-animate
禽肉,,eHowNet-animate
羊肉,,eHowNet-animate
肉丁,,eHowNet-animate
肉末,,eHowNet-animate
肉片,,eHowNet-animate
肉絲,,eHowNet-animate
臠,,eHowNet-animate
蝦仁,,eHowNet-animate
蟹肉,,eHowNet-animate
蠣黃,,eHowNet-animate
鮮肉,,eHowNet-animate
鹹肉,,eHowNet-animate
鹿肉,,eHowNet-animate
鼠肉,,eHowNet-animate
肉品,,eHowNet-animate
肉類,,eHowNet-animate
串燒,,eHowNet-animate
乾絲,,eHowNet-animate
什錦菜,,eHowNet-animate
冷盤,,eHowNet-animate
凍雞,,eHowNet-animate
叉燒,,eHowNet-animate
回鍋肉,,eHowNet-animate
大雜燴,,eHowNet-animate
客家菜,,eHowNet-animate
山產,,eHowNet-animate
川菜,,eHowNet-animate
年菜,,eHowNet-animate
招牌菜,,eHowNet-animate
沙拉,,eHowNet-animate
油豆腐,,eHowNet-animate
法國菜,,eHowNet-animate
湘菜,,eHowNet-animate
滷肉,,eHowNet-animate
滷蛋,,eHowNet-animate
滿漢全席,,eHowNet-animate
炸雞,,eHowNet-animate
烤雞,,eHowNet-animate
煎蛋,,eHowNet-animate
燉肉,,eHowNet-animate
燉雞,,eHowNet-animate
燒酒雞,,eHowNet-animate
燻魚,,eHowNet-animate
獅子頭,,eHowNet-animate
珍肴異饌,,eHowNet-animate
皮蛋,,eHowNet-animate
菜蔬,,eHowNet-animate
葷辛,,eHowNet-animate
醃肉,,eHowNet-animate
野味,,eHowNet-animate
金腿,,eHowNet-animate
鐵板燒,,eHowNet-animate
雜碎,,eHowNet-animate
饈,,eHowNet-animate
魚翅,,eHowNet-animate
魚香茄子,,eHowNet-animate
鴨肫肝,,eHowNet-animate
麻婆豆腐,,eHowNet-animate
滷菜,,eHowNet-animate
盤菜,,eHowNet-animate
砂鍋菜,,eHowNet-animate
肴,,eHowNet-animate
菜,,eHowNet-animate
菜肴,,eHowNet-animate
菜餚,,eHowNet-animate
餚,,eHowNet-animate
乾貨,,eHowNet-animate
八寶,,eHowNet-animate
慕斯,,eHowNet-animate
泡芙,,eHowNet-animate
炸麻花,,eHowNet-animate
西點,,eHowNet-animate
豆簽,,eHowNet-animate
冰糖葫蘆,,eHowNet-animate
小食,,eHowNet-animate
果食,,eHowNet-animate
糖葫蘆,,eHowNet-animate
茶點,,eHowNet-animate
薩齊瑪,,eHowNet-animate
零嘴,,eHowNet-animate
零食,,eHowNet-animate
點心,,eHowNet-animate
中飯,,eHowNet-animate
午飯,,eHowNet-animate
午餐,,eHowNet-animate
早茶,,eHowNet-animate
早飯,,eHowNet-animate
早餐,,eHowNet-animate
早點,,eHowNet-animate
夜飯,,eHowNet-animate
晚飯,,eHowNet-animate
晚餐,,eHowNet-animate
纖維蛋白,,eHowNet-animate
肌蛋白,,eHowNet-animate
膠原,,eHowNet-animate
膠原蛋白,,eHowNet-animate
蛋白原,,eHowNet-animate
蛋白質,,eHowNet-animate
血紅蛋白,,eHowNet-animate
燙麵,,eHowNet-animate
麵團,,eHowNet-animate
麵糰,,eHowNet-animate
味噌,,eHowNet-animate
味霖,,eHowNet-animate
太白粉,,eHowNet-animate
肉燥,,eHowNet-animate
肉醬,,eHowNet-animate
蓮蓉,,eHowNet-animate
豆瓣,,eHowNet-animate
豆豉,,eHowNet-animate
醢,,eHowNet-animate
鹹鹵,,eHowNet-animate
佐料,,eHowNet-animate
作料,,eHowNet-animate
調味品,,eHowNet-animate
調味料,,eHowNet-animate
配料,,eHowNet-animate
植物油,,eHowNet-animate
葷油,,eHowNet-animate
豬油,,eHowNet-animate
魚油,,eHowNet-animate
麻油,,eHowNet-animate
棕櫚油,,eHowNet-animate
椰子油,,eHowNet-animate
橄欖油,,eHowNet-animate
沙拉油,,eHowNet-animate
油水,,eHowNet-animate
生油,,eHowNet-animate
花生油,,eHowNet-animate
茶油,,eHowNet-animate
菜油,,eHowNet-animate
豆油,,eHowNet-animate
食油,,eHowNet-animate
食用油,,eHowNet-animate
香油,,eHowNet-animate
乾草,,eHowNet-animate
乾草堆,,eHowNet-animate
牧草,,eHowNet-animate
秣,,eHowNet-animate
芻秣,,eHowNet-animate
芻糧,,eHowNet-animate
苜蓿,,eHowNet-animate
草料,,eHowNet-animate
優酪乳,,eHowNet-animate
發酵乳,,eHowNet-animate
酸奶,,eHowNet-animate
酸酪,,eHowNet-animate
克寧,,eHowNet-animate
脫脂奶粉,,eHowNet-animate
奶粉,,eHowNet-animate
椰乳,,eHowNet-animate
椰子汁,,eHowNet-animate
碳酸水,,eHowNet-animate
蘇打水,,eHowNet-animate
清茶,,eHowNet-animate
綠茶,,eHowNet-animate
龍井,,eHowNet-animate
龍井茶,,eHowNet-animate
佳釀,,eHowNet-animate
嘉釀,,eHowNet-animate
醁,,eHowNet-animate
啤,,eHowNet-animate
啤酒,,eHowNet-animate
生啤酒,,eHowNet-animate
杆子,,eHowNet-animate
玉液瓊漿,,eHowNet-animate
玉漿,,eHowNet-animate
瓊漿玉液,,eHowNet-animate
美酒,,eHowNet-animate
毒酒,,eHowNet-animate
鴆酒,,eHowNet-animate
伏特加,,eHowNet-animate
威士忌,,eHowNet-animate
威士忌酒,,eHowNet-animate
濃酒,,eHowNet-animate
烈酒,,eHowNet-animate
猛酒,,eHowNet-animate
高粱酒,,eHowNet-animate
狀元紅,,eHowNet-animate
陳紹,,eHowNet-animate
瓊漿,,eHowNet-animate
花彫,,eHowNet-animate
花彫酒,,eHowNet-animate
花雕,,eHowNet-animate
茅臺酒,,eHowNet-animate
利口酒,,eHowNet-animate
甜酒,,eHowNet-animate
醴,,eHowNet-animate
燒酒,,eHowNet-animate
白乾,,eHowNet-animate
白干兒,,eHowNet-animate
白酒,,eHowNet-animate
米酒,,eHowNet-animate
米酒頭,,eHowNet-animate
老酒,,eHowNet-animate
陳酒,,eHowNet-animate
陳高,,eHowNet-animate
艾酒,,eHowNet-animate
苦酒,,eHowNet-animate
薄酒,,eHowNet-animate
醨,,eHowNet-animate
五加皮,,eHowNet-animate
藥酒,,eHowNet-animate
清酒,,eHowNet-animate
醇酒,,eHowNet-animate
醇醪,,eHowNet-animate
醇釀,,eHowNet-animate
醪,,eHowNet-animate
葡萄酒,,eHowNet-animate
香檳,,eHowNet-animate
香檳酒,,eHowNet-animate
粑,,eHowNet-animate
糌粑,,eHowNet-animate
剩飯,,eHowNet-animate
咖哩飯,,eHowNet-animate
大鍋飯,,eHowNet-animate
油飯,,eHowNet-animate
湯飯,,eHowNet-animate
焦飯,,eHowNet-animate
米粉肉,,eHowNet-animate
鍋巴,,eHowNet-animate
飯糰,,eHowNet-animate
乾飯,,eHowNet-animate
八寶飯,,eHowNet-animate
熟飯,,eHowNet-animate
米食,,eHowNet-animate
米飯,,eHowNet-animate
粥飯,,eHowNet-animate
飯,,eHowNet-animate
飯食,,eHowNet-animate
鍋貼,,eHowNet-animate
鍋貼兒,,eHowNet-animate
扁食,,eHowNet-animate
抄手,,eHowNet-animate
水餃,,eHowNet-animate
湯餃,,eHowNet-animate
燒賣,,eHowNet-animate
蒸餃,,eHowNet-animate
餃,,eHowNet-animate
餃子,,eHowNet-animate
餑餑,,eHowNet-animate
餛飩,,eHowNet-animate
麵餃,,eHowNet-animate
乾粉,,eHowNet-animate
壽麵,,eHowNet-animate
炒麵,,eHowNet-animate
烏龍麵,,eHowNet-animate
牛肉麵,,eHowNet-animate
白麵,,eHowNet-animate
米粉,,eHowNet-animate
素麵,,eHowNet-animate
蚵仔麵線,,eHowNet-animate
豬腳麵線,,eHowNet-animate
切麵,,eHowNet-animate
拉麵,,eHowNet-animate
掛麵,,eHowNet-animate
擔仔麵,,eHowNet-animate
擔擔麵,,eHowNet-animate
油麵,,eHowNet-animate
涼麵,,eHowNet-animate
湯麵,,eHowNet-animate
炸醬麵,,eHowNet-animate
粉條,,eHowNet-animate
陽春麵,,eHowNet-animate
餑,,eHowNet-animate
餛飩麵,,eHowNet-animate
麵,,eHowNet-animate
麵條,,eHowNet-animate
麵糊,,eHowNet-animate
麵食,,eHowNet-animate
刈包,,eHowNet-animate
窩窩頭,,eHowNet-animate
麵包屑,,eHowNet-animate
糢,,eHowNet-animate
花捲,,eHowNet-animate
麵包,,eHowNet-animate
黑麵包,,eHowNet-animate
羹食,,eHowNet-animate
肉湯,,eHowNet-animate
肉羹,,eHowNet-animate
雞汁,,eHowNet-animate
雞精,,eHowNet-animate
湯頭,,eHowNet-animate
高湯,,eHowNet-animate
狗肉,,eHowNet-animate
香肉,,eHowNet-animate
肉乾,,eHowNet-animate
肉脯,,eHowNet-animate
碎肉,,eHowNet-animate
肉蓉,,eHowNet-animate
膾,,eHowNet-animate
五花肉,,eHowNet-animate
肥肉,,eHowNet-animate
臕,,eHowNet-animate
丸子,,eHowNet-animate
肉丸子,,eHowNet-animate
貢丸,,eHowNet-animate
牛柳,,eHowNet-animate
牛筋,,eHowNet-animate
牛腱,,eHowNet-animate
牛肉,,eHowNet-animate
牛腩,,eHowNet-animate
培根,,eHowNet-animate
排骨,,eHowNet-animate
豬排,,eHowNet-animate
豬肉,,eHowNet-animate
鹹豬肉,,eHowNet-animate
雞丁,,eHowNet-animate
雞塊,,eHowNet-animate
雞排,,eHowNet-animate
雞絲,,eHowNet-animate
雞肉,,eHowNet-animate
鹽酥雞,,eHowNet-animate
魚排,,eHowNet-animate
魚片,,eHowNet-animate
魚膾,,eHowNet-animate
魚肉,,eHowNet-animate
三杯雞,,eHowNet-animate
土窯雞,,eHowNet-animate
中國菜,,eHowNet-animate
中國飯,,eHowNet-animate
主菜,,eHowNet-animate
大菜,,eHowNet-animate
佳肴,,eHowNet-animate
佳餚,,eHowNet-animate
珍羞,,eHowNet-animate
珍膳,,eHowNet-animate
剩菜,,eHowNet-animate
殘羹,,eHowNet-animate
殘肴,,eHowNet-animate
餿水,,eHowNet-animate
大魚大肉,,eHowNet-animate
雞鴨魚肉,,eHowNet-animate
鳳髓龍肝,,eHowNet-animate
龍肝鳳髓,,eHowNet-animate
便菜,,eHowNet-animate
家常菜,,eHowNet-animate
小菜,,eHowNet-animate
涼拌菜,,eHowNet-animate
涼菜,,eHowNet-animate
嘉香肉,,eHowNet-animate
家鄉肉,,eHowNet-animate
火腿,,eHowNet-animate
木樨,,eHowNet-animate
木犀,,eHowNet-animate
松花,,eHowNet-animate
炒蛋,,eHowNet-animate
燒臘,,eHowNet-animate
臘味,,eHowNet-animate
臘肉,,eHowNet-animate
廣東菜,,eHowNet-animate
粵菜,,eHowNet-animate
肉鬆,,eHowNet-animate
胃脯,,eHowNet-animate
脯,,eHowNet-animate
腊,,eHowNet-animate
膾脯,,eHowNet-animate
葷腥,,eHowNet-animate
葷菜,,eHowNet-animate
葷食,,eHowNet-animate
豆乾,,eHowNet-animate
豆腐乾,,eHowNet-animate
豆腐干,,eHowNet-animate
下酒菜,,eHowNet-animate
酒菜,,eHowNet-animate
酒餚,,eHowNet-animate
前菜,,eHowNet-animate
開胃菜,,eHowNet-animate
雜拌,,eHowNet-animate
雜拌兒,,eHowNet-animate
雜燴,,eHowNet-animate
雜膾,,eHowNet-animate
左宗棠雞,,eHowNet-animate
麻油雞,,eHowNet-animate
壽司,,eHowNet-animate
手卷,,eHowNet-animate
乾貝,,eHowNet-animate
干貝,,eHowNet-animate
海味,,eHowNet-animate
海鮮,,eHowNet-animate
魚鮮,,eHowNet-animate
一品鍋,,eHowNet-animate
涮涮鍋,,eHowNet-animate
火鍋,,eHowNet-animate
石頭火鍋,,eHowNet-animate
素雞,,eHowNet-animate
素,,eHowNet-animate
素菜,,eHowNet-animate
素食,,eHowNet-animate
素餐,,eHowNet-animate
蔬食,,eHowNet-animate
老豆腐,,eHowNet-animate
臭豆腐,,eHowNet-animate
百頁,,eHowNet-animate
豆腐,,eHowNet-animate
豆腐腦兒,,eHowNet-animate
韓國泡菜,,eHowNet-animate
泡菜,,eHowNet-animate
蔭瓜,,eHowNet-animate
酸菜,,eHowNet-animate
醃漬物,,eHowNet-animate
醬瓜,,eHowNet-animate
醬菜,,eHowNet-animate
麵筋,,eHowNet-animate
粉腸,,eHowNet-animate
肉腸,,eHowNet-animate
臘腸,,eHowNet-animate
血腸,,eHowNet-animate
香腸,,eHowNet-animate
海苔,,eHowNet-animate
青海苔,,eHowNet-animate
甜品,,eHowNet-animate
甜甜圈,,eHowNet-animate
甜食,,eHowNet-animate
甜點,,eHowNet-animate
米果,,eHowNet-animate
粿,,eHowNet-animate
油茶,,eHowNet-animate
麵茶,,eHowNet-animate
冰品,,eHowNet-animate
冰棍,,eHowNet-animate
冰棒,,eHowNet-animate
冰淇淋,,eHowNet-animate
冰糕,,eHowNet-animate
凍糕,,eHowNet-animate
刨冰,,eHowNet-animate
枝仔冰,,eHowNet-animate
甜筒,,eHowNet-animate
聖代,,eHowNet-animate
雪糕,,eHowNet-animate
霜淇淋,,eHowNet-animate
香蕉冰,,eHowNet-animate
油條,,eHowNet-animate
米糕,,eHowNet-animate
蘿蔔糕,,eHowNet-animate
蚵仔煎,,eHowNet-animate
蛋餅,,eHowNet-animate
鴨賞,,eHowNet-animate
小吃,,eHowNet-animate
春捲,,eHowNet-animate
熱狗,,eHowNet-animate
甜不辣,,eHowNet-animate
碗粿,,eHowNet-animate
米苔目,,eHowNet-animate
肉圓,,eHowNet-animate
餡餅,,eHowNet-animate
魯肉飯,,eHowNet-animate
黑輪,,eHowNet-animate
官燕,,eHowNet-animate
涼粉,,eHowNet-animate
仙草,,eHowNet-animate
凍兒,,eHowNet-animate
布丁,,eHowNet-animate
愛玉,,eHowNet-animate
果凍,,eHowNet-animate
洋菜,,eHowNet-animate
